SOBAODANH,diem_trung_binh
HUI007603,3.7199999999999998
HUI007604,4.605
HUI007605,6.8375
HUI007606,5.375
HUI007607,5.6325
HUI007608,4.566666666666666
HUI007609,5.779999999999999
HUI007610,3.5
HUI007611,7.383333333333333
HUI007612,4.9799999999999995
HUI007613,4.6875
HUI007614,4.67
HUI007615,5.106
HUI007616,4.470000000000001
HUI007617,5.0325
HUI007618,3.15
HUI007619,4.243333333333333
HUI007620,4.8999999999999995
HUI007621,3.78
HUI007622,4.375
HUI007623,5.029999999999999
HUI007624,6.6325
HUI007625,5.256
HUI007626,3.2125
HUI007627,5.39
HUI007628,5.04
HUI007629,4.96
HUI007630,4.026
HUI007631,3.7375
HUI007632,5.660000000000001
HUI007633,4.875
HUI007634,5.2075
HUI007635,3.5
HUI007636,3.2824999999999998
HUI007637,5.4075
HUI007638,5.17
HUI007639,7.06
HUI007640,5.72
HUI007642,5.616
HUI007643,6.0625
HUI007644,5.906000000000001
HUI007645,5.006
HUI007646,5.7059999999999995
HUI007647,3.7824999999999998
HUI007648,2.4
HUI007649,4.646
HUI007650,4.37
HUI007651,4.5575
HUI007652,4.5325
HUI007653,5.409999999999999
HUI007654,5.7875000000000005
HUI007655,6.796000000000001
HUI007656,5.55
HUI007657,4.07
HUI007658,6.226
HUI007659,3.476
HUI007660,6.4
HUI007661,2.6
HUI007662,4.32
HUI007663,4.862500000000001
HUI007664,5.2
HUI007665,4.4399999999999995
HUI007666,4.9
HUI007667,4.795999999999999
HUI007668,5.0
HUI007669,5.140000000000001
HUI007670,4.6075
HUI007671,4.583333333333333
HUI007672,4.666
HUI007673,4.316666666666666
HUI007674,5.17
HUI007675,5.7325
HUI007676,3.8324999999999996
HUI007677,5.279999999999999
HUI007678,3.6
HUI007679,5.195
HUI007680,4.58
HUI007681,5.529999999999999
HUI007682,5.533333333333334
HUI007683,4.26
HUI007684,3.1
HUI007685,3.8125
HUI007686,5.766
HUI007687,6.026000000000001
HUI007688,4.933333333333334
HUI007689,6.116666666666667
HUI007690,4.526
HUI007691,4.5
HUI007692,6.07
HUI007693,2.9825
HUI007694,3.1666666666666665
HUI007695,4.2875
HUI007696,3.15
HUI007697,6.45
HUI007698,4.6259999999999994
HUI007699,4.4575000000000005
HUI007700,5.24
HUI007701,2.57
HUI007702,5.786
HUI007703,5.42
HUI007704,5.258333333333334
HUI007705,0.5833333333333334
HUI007706,5.6625
HUI007707,4.99
HUI007708,5.341666666666668
HUI007709,4.0875
HUI007710,4.05
HUI007711,4.94
HUI007712,4.6659999999999995
HUI007713,5.656
HUI007714,3.3575
HUI007715,5.37
HUI007716,5.55
HUI007717,5.887499999999999
HUI007718,3.75
HUI007719,3.9250000000000003
HUI007720,5.333333333333333
HUI007721,7.486
HUI007722,3.525
HUI007723,5.35
HUI007724,4.7075
HUI007725,6.1
HUI007726,4.57
HUI007727,6.5575
HUI007728,4.0
HUI007729,4.0625
HUI007730,5.476000000000001
HUI007731,4.4
HUI007732,4.59
HUI007733,4.3075
HUI007734,5.8933333333333335
HUI007735,5.916666666666667
HUI007736,4.925
HUI007737,5.0925
HUI007738,4.796
HUI007739,2.226
HUI007740,5.666666666666667
HUI007741,3.7325
HUI007742,4.01
HUI007743,6.625
HUI007744,5.3625
HUI007745,4.14
HUI007746,3.8160000000000003
HUI007747,3.8825
HUI007748,4.2075
HUI007749,6.816666666666666
HUI007750,4.486
HUI007751,5.776666666666666
HUI007752,5.61
HUI007753,4.6875
HUI007754,2.65
HUI007755,4.475
HUI007756,7.660000000000001
HUI007757,5.126
HUI007758,3.2299999999999995
HUI007759,4.58
HUI007760,5.183333333333334
HUI007761,6.05
HUI007762,4.58
HUI007763,4.896
HUI007764,6.409999999999999
HUI007765,4.3950000000000005
HUI007766,7.33
HUI007767,4.779999999999999
HUI007768,2.56
HUI007769,6.076
HUI007770,1.75
HUI007771,3.2125
HUI007772,3.3449999999999998
HUI007773,4.81
HUI007774,4.045
HUI007775,2.725
HUI007776,3.906
HUI007777,4.55
HUI007778,3.7600000000000002
HUI007779,3.426666666666667
HUI007780,5.2
HUI007781,4.976000000000001
HUI007782,5.369999999999999
HUI007783,3.9166666666666665
HUI007784,3.786
HUI007785,5.3549999999999995
HUI007786,3.69
HUI007787,2.9699999999999998
HUI007788,4.8759999999999994
HUI007789,3.4575
HUI007790,3.2199999999999998
HUI007791,3.6574999999999998
HUI007792,5.15
HUI007793,2.886
HUI007794,4.37
HUI007795,5.34
HUI007796,4.516
HUI007797,4.25
HUI007798,4.42
HUI007799,3.0949999999999998
HUI007800,6.42
HUI007801,5.076666666666667
HUI007802,7.0
HUI007803,4.675
HUI007804,4.995
HUI007805,5.02
HUI007806,3.2199999999999998
HUI007807,4.42
HUI007808,5.875
HUI007809,5.74
HUI007810,3.975
HUI007811,5.8325
HUI007812,5.66
HUI007813,7.234
HUI007814,4.1
HUI007815,4.396
HUI007816,4.2250000000000005
HUI007817,4.4383333333333335
HUI007818,4.1325
HUI007819,3.2399999999999998
HUI007820,4.1625
HUI007821,4.2875
HUI007822,4.02
HUI007823,4.63
HUI007824,4.696
HUI007825,4.356
HUI007826,5.406000000000001
HUI007827,3.8059999999999996
HUI007828,4.2325
HUI007829,5.906000000000001
HUI007830,6.52
HUI007831,5.336
HUI007832,3.25
HUI007833,4.635
HUI007834,4.4825
HUI007835,4.845
HUI007836,5.0375000000000005
HUI007837,3.87
HUI007838,4.7925
HUI007839,4.076
HUI007840,3.945
HUI007841,3.67
HUI007842,5.556
HUI007843,5.1375
HUI007844,4.24
HUI007845,3.4166666666666665
HUI007846,4.0575
HUI007847,5.532500000000001
HUI007848,6.425
HUI007849,3.9059999999999997
HUI007850,3.776
HUI007851,3.745
HUI007852,3.4400000000000004
HUI007853,3.8125
HUI007854,4.880000000000001
HUI007855,4.916666666666667
HUI007856,4.766
HUI007857,4.9750000000000005
HUI007858,4.483333333333333
HUI007859,6.43
HUI007860,5.816
HUI007861,5.1575
HUI007862,5.7875
HUI007863,3.4716666666666662
HUI007864,4.33
HUI007865,3.0700000000000003
HUI007866,2.5060000000000002
HUI007867,4.27
HUI007868,3.2625
HUI007869,4.445
HUI007870,5.6875
HUI007871,4.025
HUI007872,4.6125
HUI007873,4.2
HUI007874,3.97
HUI007875,4.4825
HUI007876,3.0949999999999998
HUI007877,6.2
HUI007878,4.65
HUI007879,3.8125
HUI007880,4.276
HUI007881,4.0825
HUI007882,4.09
HUI007883,4.8100000000000005
HUI007884,4.6259999999999994
HUI007885,3.0949999999999998
HUI007886,5.8
HUI007887,4.8
HUI007888,6.846666666666667
HUI007889,4.57
HUI007890,4.194999999999999
HUI007891,4.2700000000000005
HUI007892,4.845000000000001
HUI007893,4.3
HUI007894,3.95
HUI007895,6.282500000000001
HUI007896,4.346
HUI007897,6.138333333333333
HUI007898,5.85
HUI007899,5.256
HUI007900,6.345000000000001
HUI007901,6.366666666666667
HUI007902,6.85
HUI007903,4.8325
HUI007904,4.1125
HUI007905,5.0075
HUI007906,4.5075
HUI007907,4.02
HUI007908,5.783333333333334
HUI007909,4.476
HUI007910,4.4350000000000005
HUI007911,4.915
HUI007912,4.366
HUI007913,5.456
HUI007914,3.63
HUI007915,4.476000000000001
HUI007916,5.345999999999999
HUI007917,4.5625
HUI007918,4.9799999999999995
HUI007919,2.5375
HUI007920,5.91
HUI007921,4.109999999999999
HUI007922,5.215
HUI007923,5.0575
HUI007924,6.37
HUI007925,3.9699999999999998
HUI007926,3.87
HUI007927,4.3
HUI007928,4.5075
HUI007929,5.8875
HUI007930,3.436
HUI007931,6.563333333333333
HUI007932,6.425
HUI007933,3.6
HUI007934,5.574999999999999
HUI007935,6.8075
HUI007936,4.8125
HUI007937,5.176
HUI007938,4.505999999999999
HUI007939,5.196
HUI007940,3.9825
HUI007941,6.3875
HUI007942,3.3
HUI007943,4.008333333333334
HUI007944,5.0600000000000005
HUI007945,3.4299999999999997
HUI007946,5.376
HUI007947,5.345
HUI007948,4.890000000000001
HUI007949,5.576
HUI007950,3.8333333333333335
HUI007951,4.9325
HUI007952,7.583333333333333
HUI007953,4.416
HUI007954,4.37
HUI007955,5.5075
HUI007956,5.045999999999999
HUI007957,3.6900000000000004
HUI007958,7.37
HUI007959,4.69
HUI007960,5.7875
HUI007961,4.6
HUI007962,5.796
HUI007963,5.996666666666667
HUI007964,2.0833333333333335
HUI007965,4.7
HUI007966,5.13
HUI007967,4.576
HUI007968,3.05
HUI007969,5.032500000000001
HUI007970,4.176
HUI007971,2.565
HUI007972,5.39
HUI007973,3.375
HUI007974,5.4375
HUI007975,4.945
HUI007976,4.633333333333333
HUI007977,6.1125
HUI007978,6.4
HUI007979,3.925
HUI007980,6.9125000000000005
HUI007981,4.808333333333333
HUI007982,6.25
HUI007983,6.05
HUI007984,6.925999999999999
HUI007985,3.6875
HUI007986,5.17
HUI007987,5.1659999999999995
HUI007988,6.0
HUI007989,4.4875
HUI007990,5.135999999999999
HUI007991,5.366666666666667
HUI007992,5.87
HUI007993,3.8
HUI007994,6.095
HUI007995,6.295
HUI007996,5.87
HUI007997,4.42
HUI007998,2.793333333333333
HUI007999,2.1875
HUI008000,4.536
HUI008001,6.1075
HUI008002,3.025
HUI008003,5.245
HUI008004,5.6875
HUI008005,6.16
HUI008006,4.57
HUI008007,6.866666666666667
HUI008008,7.08
HUI008009,3.6075
HUI008010,4.1575
HUI008011,6.7875
HUI008012,3.226
HUI008013,4.345
HUI008014,4.196
HUI008015,3.9375
HUI008016,5.755999999999999
HUI008017,7.0325
HUI008018,3.7325
HUI008019,3.8
HUI008020,5.276000000000001
HUI008021,4.65
HUI008022,6.62
HUI008023,2.6574999999999998
HUI008024,3.0625
HUI008025,5.24
HUI008026,3.9159999999999995
HUI008027,3.5700000000000003
HUI008028,5.3375
HUI008029,4.43
HUI008030,7.0825
HUI008031,6.795
HUI008032,5.4375
HUI008033,4.4825
HUI008034,4.095
HUI008035,5.819999999999999
HUI008036,6.487500000000001
HUI008037,4.38
HUI008038,4.0375
HUI008039,3.9625
HUI008040,3.126
HUI008041,3.1
HUI008042,5.6259999999999994
HUI008044,3.696
HUI008045,4.4159999999999995
HUI008046,5.02
HUI008047,6.656000000000001
HUI008048,4.226
HUI008049,3.9
HUI008050,7.05
HUI008051,4.716666666666667
HUI008052,6.245
HUI008053,4.6075
HUI008054,3.1666666666666665
HUI008055,4.33
HUI008056,5.886
HUI008057,3.2199999999999998
HUI008058,3.875
HUI008059,5.13
HUI008060,3.25
HUI008061,5.6
HUI008062,3.0
HUI008063,5.966
HUI008064,3.6399999999999997
HUI008065,3.4375
HUI008066,5.396
HUI008067,4.0200000000000005
HUI008068,3.9625
HUI008069,4.25
HUI008070,5.433333333333334
HUI008071,4.0825
HUI008072,3.886
HUI008073,5.336
HUI008074,5.1659999999999995
HUI008075,5.796666666666667
HUI008076,4.346
HUI008077,6.2
HUI008078,4.345
HUI008079,4.99
HUI008080,3.1574999999999998
HUI008081,5.1259999999999994
HUI008082,5.4875
HUI008083,5.444999999999999
HUI008084,2.4375
HUI008085,7.1375
HUI008086,6.866666666666667
HUI008087,5.1899999999999995
HUI008088,6.166666666666667
HUI008089,5.290000000000001
HUI008090,3.196
HUI008091,2.8333333333333335
HUI008092,3.2375
HUI008093,3.9259999999999997
HUI008094,4.8759999999999994
HUI008095,4.68
HUI008096,6.2
HUI008097,3.9559999999999995
HUI008098,5.0200000000000005
HUI008099,7.5575
HUI008100,3.4699999999999998
HUI008101,7.17
HUI008102,6.720000000000001
HUI008103,3.45
HUI008104,4.4075
HUI008105,5.883333333333333
HUI008106,4.396
HUI008107,6.425000000000001
HUI008108,2.2824999999999998
HUI008109,3.625
HUI008110,5.583333333333333
HUI008111,4.985999999999999
HUI008112,5.641666666666666
HUI008113,5.11
HUI008114,4.326
HUI008115,5.696666666666666
HUI008116,5.1625
HUI008117,6.116666666666667
HUI008118,4.996
HUI008119,4.776000000000001
HUI008120,4.5
HUI008121,5.816666666666666
HUI008122,5.026
HUI008123,5.830000000000001
HUI008124,3.8625
HUI008125,5.006
HUI008126,5.65
HUI008127,4.606
HUI008128,3.746
HUI008129,5.7
HUI008130,4.55
HUI008131,5.245
HUI008132,3.7824999999999998
HUI008133,6.2299999999999995
HUI008134,5.156
HUI008135,7.4675
HUI008136,5.795
HUI008137,3.6875
HUI008138,4.326
HUI008139,4.6875
HUI008140,6.785
HUI008141,4.7875000000000005
HUI008142,4.406
HUI008143,2.95
HUI008144,5.157500000000001
HUI008145,5.0
HUI008146,2.125
HUI008147,4.745
HUI008148,5.566
HUI008149,3.65
HUI008150,4.07
HUI008151,4.3125
HUI008152,6.2125
HUI008153,3.3
HUI008154,3.3125
HUI008155,6.3875
HUI008156,4.686000000000001
HUI008157,5.875
HUI008158,4.466666666666667
HUI008159,4.132
HUI008160,5.680000000000001
HUI008161,4.63
HUI008162,6.0625
HUI008163,2.5324999999999998
HUI008164,5.65
HUI008165,4.1875
HUI008166,5.944000000000001
HUI008167,6.0200000000000005
HUI008168,5.276
HUI008169,5.75
HUI008170,5.816666666666666
HUI008171,4.4799999999999995
HUI008172,6.29
HUI008173,3.936
HUI008174,5.145
HUI008175,5.25
HUI008176,4.275
HUI008177,4.221666666666667
HUI008178,7.7700000000000005
HUI008179,5.966666666666666
HUI008180,3.4699999999999998
HUI008181,4.745
HUI008182,4.38
HUI008183,5.0825000000000005
HUI008184,4.0
HUI008185,6.17
HUI008186,5.08
HUI008187,6.7875
HUI008188,3.7916666666666665
HUI008189,3.995
HUI008190,4.8500000000000005
HUI008191,3.336
HUI008192,3.716
HUI008193,4.666666666666667
HUI008194,3.71
HUI008195,3.725
HUI008196,4.3125
HUI008197,5.0
HUI008198,5.4750000000000005
HUI008199,4.3575
HUI008200,5.985999999999999
HUI008201,4.271666666666666
HUI008202,5.846
HUI008203,3.1
HUI008204,3.1125
HUI008205,4.656000000000001
HUI008206,5.359999999999999
HUI008207,4.6325
HUI008208,4.7375
HUI008209,3.8949999999999996
HUI008210,4.9399999999999995
HUI008211,4.776
HUI008212,4.25
HUI008213,5.581999999999999
HUI008214,3.04
HUI008215,6.445
HUI008216,4.1625
HUI008217,4.720000000000001
HUI008218,3.566
HUI008219,5.35
HUI008220,4.225
HUI008221,5.6575
HUI008222,5.246
HUI008223,5.7
HUI008224,5.05
HUI008225,7.9
HUI008226,5.3075
HUI008227,5.5875
HUI008228,3.6574999999999998
HUI008229,4.826
HUI008230,4.95
HUI008231,3.9699999999999998
HUI008232,5.3100000000000005
HUI008233,4.5
HUI008234,5.0375
HUI008235,6.686
HUI008236,5.8125
HUI008237,4.5325
HUI008238,3.995
HUI008239,5.2299999999999995
HUI008240,4.691666666666666
HUI008241,6.75
HUI008242,5.532500000000001
HUI008243,4.625
HUI008244,4.4559999999999995
HUI008245,6.025
HUI008246,4.676
HUI008247,4.6325
HUI008248,5.545
HUI008249,5.06
HUI008250,5.25
HUI008251,6.1375
HUI008252,3.9799999999999995
HUI008253,4.794
HUI008254,5.645
HUI008255,3.7549999999999994
HUI008256,6.58
HUI008257,5.0625
HUI008258,3.3375
HUI008259,5.9075
HUI008260,3.9074999999999998
HUI008261,5.066
HUI008263,5.32
HUI008264,5.186
HUI008265,5.090000000000001
HUI008266,3.5549999999999997
HUI008267,4.93
HUI008268,6.816
HUI008269,4.863333333333332
HUI008270,5.635999999999999
HUI008271,5.4325
HUI008272,4.1575
HUI008273,3.775
HUI008274,5.126666666666666
HUI008275,5.775
HUI008276,4.7625
HUI008277,3.886
HUI008278,6.025
HUI008279,5.03
HUI008280,4.536
HUI008281,5.663333333333333
HUI008282,3.95
HUI008283,4.6625000000000005
HUI008284,3.5759999999999996
HUI008285,4.9
HUI008286,5.4825
HUI008287,5.0216666666666665
HUI008288,5.8950000000000005
HUI008289,5.839999999999999
HUI008290,3.645
HUI008291,5.8
HUI008292,5.445
HUI008293,3.996
HUI008294,6.33
HUI008295,5.276
HUI008296,3.1875
HUI008297,5.1
HUI008298,5.6625
HUI008299,5.45
HUI008300,7.51
HUI008301,3.0
HUI008302,2.7659999999999996
HUI008303,5.35
HUI008304,2.6759999999999997
HUI008305,4.12
HUI008306,6.56
HUI008307,4.6875
HUI008308,5.895
HUI008309,4.0
HUI008310,3.87
HUI008311,3.6159999999999997
HUI008312,3.7199999999999998
HUI008313,4.895999999999999
HUI008314,4.9
HUI008315,3.725
HUI008316,3.6875
HUI008317,3.495
HUI008318,3.6659999999999995
HUI008319,3.726
HUI008320,6.675000000000001
HUI008321,4.0625
HUI008322,4.46
HUI008323,5.456
HUI008324,3.8325
HUI008325,3.6825
HUI008326,5.5825000000000005
HUI008327,6.67
HUI008328,4.71
HUI008329,2.7824999999999998
HUI008330,4.7375
HUI008331,6.725
HUI008332,3.6449999999999996
HUI008333,4.8325
HUI008334,5.3825
HUI008335,4.2575
HUI008336,3.776
HUI008337,5.05
HUI008338,3.476
HUI008339,5.933333333333334
HUI008340,6.1
HUI008341,3.8633333333333333
HUI008342,3.72
HUI008343,3.976
HUI008344,5.4383333333333335
HUI008345,5.1899999999999995
HUI008346,4.4325
HUI008347,3.6950000000000003
HUI008348,6.0875
HUI008349,5.766666666666667
HUI008350,5.37
HUI008351,4.616
HUI008352,3.8625
HUI008353,5.476
HUI008354,4.746
HUI008355,4.640000000000001
HUI008356,3.4325
HUI008357,4.27
HUI008358,6.5
HUI008359,4.51
HUI008360,3.92
HUI008361,4.4125
HUI008362,3.7824999999999998
HUI008363,5.7375
HUI008364,4.74
HUI008365,3.7199999999999998
HUI008366,4.4750000000000005
HUI008367,6.5575
HUI008368,4.5325
HUI008369,4.88
HUI008370,3.816
HUI008371,4.0625
HUI008372,3.5949999999999998
HUI008373,4.3875
HUI008374,5.8875
HUI008375,4.709999999999999
HUI008376,3.346
HUI008377,6.733333333333333
HUI008378,5.04
HUI008379,4.9825
HUI008380,2.9375
HUI008381,5.5575
HUI008382,4.63
HUI008383,4.2
HUI008384,4.4750000000000005
HUI008385,2.6799999999999997
HUI008386,5.3
HUI008387,4.266
HUI008388,4.93
HUI008389,6.396
HUI008390,4.5125
HUI008391,5.0125
HUI008392,4.3759999999999994
HUI008393,4.3759999999999994
HUI008394,3.0324999999999998
HUI008395,5.306
HUI008396,3.2325
HUI008397,4.2749999999999995
HUI008398,4.800000000000001
HUI008399,5.446
HUI008400,4.805999999999999
HUI008401,4.495
HUI008402,4.566
HUI008403,2.8433333333333337
HUI008404,4.04
HUI008406,4.960000000000001
HUI008407,5.5075
HUI008408,3.6125
HUI008409,6.1
HUI008410,5.15
HUI008411,5.05
HUI008412,5.470000000000001
HUI008413,2.5759999999999996
HUI008414,5.25
HUI008415,5.276
HUI008416,5.85
HUI008417,3.6633333333333336
HUI008418,6.13
HUI008419,4.695
HUI008420,4.6
HUI008421,4.215999999999999
HUI008422,5.3759999999999994
HUI008423,4.88
HUI008424,5.225
HUI008425,6.016
HUI008426,5.541666666666667
HUI008427,6.9375
HUI008428,3.636
HUI008429,4.586
HUI008430,3.8375
HUI008431,2.5
HUI008432,3.5466666666666664
HUI008433,6.0625
HUI008434,4.286
HUI008435,4.22
HUI008436,4.92
HUI008437,4.42
HUI008438,6.083333333333333
HUI008439,5.7875
HUI008440,5.5625
HUI008441,6.862500000000001
HUI008442,5.086
HUI008443,4.3075
HUI008444,5.452500000000001
HUI008445,5.9375
HUI008446,3.4375
HUI008447,5.116
HUI008448,7.459999999999999
HUI008449,3.1659999999999995
HUI008450,4.42
HUI008451,3.4375
HUI008452,3.5
HUI008453,4.846000000000001
HUI008454,4.05
HUI008455,3.7716666666666665
HUI008456,6.046
HUI008457,5.113333333333332
HUI008458,5.433333333333334
HUI008459,4.5625
HUI008460,3.376
HUI008461,3.5949999999999998
HUI008462,5.03
HUI008463,6.7375
HUI008464,5.696
HUI008465,5.77
HUI008466,4.716
HUI008467,4.3
HUI008468,3.2560000000000002
HUI008469,4.176
HUI008470,4.5875
HUI008471,3.5700000000000003
HUI008472,4.4125000000000005
HUI008473,5.25
HUI008474,4.529999999999999
HUI008475,4.245
HUI008476,5.2825
HUI008477,5.476
HUI008478,4.58
HUI008479,5.606
HUI008480,5.0625
HUI008481,3.6574999999999998
HUI008482,4.095
HUI008483,4.395
HUI008484,5.575
HUI008485,4.8100000000000005
HUI008486,4.23
HUI008487,6.966666666666666
HUI008488,5.275
HUI008489,4.14
HUI008490,3.5949999999999998
HUI008491,5.356
HUI008492,4.92
HUI008493,3.1799999999999997
HUI008494,3.35
HUI008495,4.5
HUI008496,5.75
HUI008497,2.0
HUI008498,3.0159999999999996
HUI008499,3.8200000000000003
HUI008500,4.45
HUI008501,6.2059999999999995
HUI008502,4.66
HUI008503,3.8900000000000006
HUI008504,5.25
HUI008506,4.83
HUI008507,3.98
HUI008508,2.7199999999999998
HUI008509,4.3500000000000005
HUI008510,3.995
HUI008511,4.55
HUI008512,4.7575
HUI008513,4.91
HUI008514,5.75
HUI008515,3.3400000000000007
HUI008516,3.596
HUI008517,5.339999999999999
HUI008518,2.8449999999999998
HUI008519,5.92
HUI008520,5.664999999999999
HUI008521,5.538333333333334
HUI008522,5.466
HUI008523,4.8875
HUI008524,4.28
HUI008525,3.62
HUI008526,4.71
HUI008527,4.0825
HUI008528,5.25
HUI008529,5.029999999999999
HUI008530,2.4375
HUI008531,6.7125
HUI008532,5.438333333333333
HUI008533,3.85
HUI008534,2.5949999999999998
HUI008535,4.0375
HUI008536,6.010000000000001
HUI008537,3.2575000000000003
HUI008538,4.57
HUI008539,5.076
HUI008540,4.95
HUI008541,5.346
HUI008542,5.636
HUI008543,4.576
HUI008544,1.9166666666666667
HUI008545,4.7059999999999995
HUI008546,5.1125
HUI008547,5.3500000000000005
HUI008548,4.068
HUI008549,4.0200000000000005
HUI008550,5.610000000000001
HUI008551,6.683333333333334
HUI008552,5.7125
HUI008553,4.5575
HUI008554,4.375
HUI008555,4.9559999999999995
HUI008556,3.776
HUI008557,4.77
HUI008558,4.795
